"","x"
"1",640.82942638563
"2",255.243245983974
"3",148.968059781228
"4",101.663737553199
"5",75.5897697761002
"6",59.3341840448107
"7",48.3498478166505
"8",40.4928071394869
"9",34.6293130765651
"10",30.1075097466307
"11",26.5278804170795
"12",23.6328874889938
"13",21.2495804600717
"14",19.2578111919078
"15",17.5716983010066
"16",16.1283410338684
"17",14.8806906130117
"18",13.7929032468288
"19",12.8372265873251
"20",11.9918627325952
"21",11.2394698548531
"22",10.5660914245462
"23",9.96037782706513
"24",9.41301174118508
"25",8.91627796655745
"26",8.46373725847363
"27",8.04997612183356
"28",7.67041280687244
"29",7.32114538913744
"30",6.9988317126702
"31",6.70059370592075
"32",6.42394051883602
"33",6.16670632328721
"34",5.92699963229017
"35",5.70316173803602
"36",5.49373242130882
"37",5.29742149876909
"38",5.11308508733942
"39",4.93970570321015
"40",4.77637549593413
"41",4.62228205958106
"42",4.47669637312407
"43",4.33896250862152
"44",4.20848881390427
"45",4.08474033055226
"46",3.96723225109364
"47",3.85552425397627
"48",3.74921558277433
"49",3.64794075871058
"50",3.55136583398716
"51",3.45918510847396
"52",3.37111824466736
"53",3.28690772602683
"54",3.20631661223658
"55",3.12912655195124
"56",3.05513601943276
"57",2.98415874637916
"58",2.91602232435491
"59",2.85056695669336
"60",2.78764434166686
"61",2.72711667119812
"62",2.66885573149353
"63",2.61274209377444
"64",2.5586643848171
"65",2.50651862832677
"66",2.45620764930127
"67",2.40764053451152
"68",2.36073214306672
"69",2.31540266175756
"70",2.27157720050129
"71",2.22918542375917
"72",2.18816121427364
"73",2.14844236588829
"74",2.10997030257697
"75",2.07268982112705
"76",2.036548855201
"77",2.00149825874609
"78",1.96749160693845
"79",1.93448501303825
"80",1.90243695970182
"81",1.87130814344523
"82",1.84106133108656
"83",1.81166122711137
"84",1.78307435101032
"85",1.7552689237308
"86",1.72821476246765
"87",1.70188318309184
"88",1.67624690958209
"89",1.65127998988425
"90",1.62695771767573
"91",1.60325655956047
"92",1.58015408726268
"93",1.55762891442606
"94",1.5356606376603
"95",1.51422978150758
"96",1.49331774703047
"97",1.47290676374822
"98",1.45297984467121
"99",1.4335207442049
"100",1.41451391871319
"101",1.39594448954859
"102",1.37779820837222
"103",1.36006142460117
"104",1.34272105483324
"105",1.32576455411164
"106",1.30917988890234
"107",1.29295551166716
"108",1.27708033692436
"109",1.26154371869702
"110",1.24633542925673
"111",1.23144563907731
"112",1.21686489791952
"113",1.20258411697344
"114",1.1885945519907
"115",1.17488778734352
"116",1.16145572095216
"117",1.14829055002644
"118",1.13538475757078
"119",1.12273109960593
"120",1.11032259306353
"121",1.09815250431304
"122",1.08621433828281
"123",1.07450182814016
"124",1.06300892549746
"125",1.05172979111327
"126",1.04065878605994
"127",1.02979046333073
"128",1.01911955986132
"129",1.00864098894216
"130",0.998349832999757
"131",0.988241336726193
"132",0.978310900537605
