"","x"
"1",148.237011481685
"2",107.46610099176
"3",87.002114686973
"4",73.8655355965022
"5",64.4601992987258
"6",57.2906776436686
"7",51.5963914136057
"8",46.9399016779663
"9",43.0477270392086
"10",39.7382217218347
"11",36.8850575093888
"12",34.3971397639439
"13",32.2068309443154
"14",30.262682637945
"15",28.5247582055251
"16",26.9615156365767
"17",25.5476677966189
"18",24.2626758195238
"19",23.0896646537303
"20",22.0146272443204
"21",21.0258304677795
"22",20.1133648751204
"23",19.2687987459296
"24",18.4849089993187
"25",17.7554695408299
"26",17.0750830869304
"27",16.4390462888991
"28",15.8432406358288
"29",15.2840435127051
"30",14.7582551605715
"31",14.2630382893778
"32",13.7958678371389
"33",13.3544889249781
"34",12.9368814777094
"35",12.541230299939
"36",12.1658996440296
"37",11.8094114972696
"38",11.4704269647837
"39",11.1477302420897
"40",10.8402147641514
"41",10.5468711918498
"42",10.2667769561788
"43",9.99908712834193
"44",9.74302642273631
"45",9.49788217141715
"46",9.26299813451668
"47",9.03776903237129
"48",8.82163570268922
"49",8.61408080067068
"50",8.41462497213457
"51",8.22282343985617
"52",8.03826295183674
"53",7.86055904739635
"54",7.68935360304016
"55",7.5243126251821
"56",7.3651242611763
"57",7.21149700382877
"58",7.06315806774593
"59",6.91985191860677
"60",6.78133893879329
"61",6.64739421483796
"62",6.51780643389608
"63",6.39237687796647
"64",6.27091850590007
"65",6.1532551143809
"66",6.03922057006317
"67",5.92865810592121
"68",5.82141967563347
"69",5.71736536049321
"70",5.61636282392811
"71",5.51828680923103
"72",5.42301867656275
"73",5.33044597569269
"74",5.24046205130313
"75",5.1529656780003
"76",5.06786072245927
"77",4.98505583038065
"78",4.90446413616199
"79",4.82600299338671
"80",4.74959372441235
"81",4.67516138750023
"82",4.60263456007203
"83",4.53194513680766
"84",4.46302814141463
"85",4.39582155100319
"86",4.33026613209542
"87",4.26630528738111
"88",4.20388491240959
"89",4.14295326147597
"90",4.08346082202252
"91",4.02536019693294
"92",3.96860599414836
"93",3.91315472308078
"94",3.85896469734201
"95",3.80599594334482
"96",3.75421011436819
"97",3.70357040971042
"98",3.65404149858352
"99",3.60558944842848
"100",3.55818165735598
"101",3.51178679043902
"102",3.4663747196047
"103",3.42191646689097
"104",3.37838415085153
"105",3.33575093590773
"106",3.29399098446086
"107",3.25307941159173
"108",3.2129922421864
"109",3.17370637033865
"110",3.13519952088986
"111",3.09745021297671
"112",3.06043772546614
"113",3.02414206416492
"114",2.98854393069903
"115",2.95362469296486
"116",2.91936635706087
"117",2.88575154061432
