"","x"
"1",156.513839107217
"2",105.379242423881
"3",82.9807782455968
"4",69.6654860225163
"5",60.5804468273907
"6",53.8699749708265
"7",48.650703447384
"8",44.4411955951845
"9",40.953557419923
"10",38.0035388911619
"11",35.4669353806449
"12",33.2565096751348
"13",31.3089143659967
"14",29.5768642966029
"15",28.024235907164
"16",26.622881330482
"17",25.3504898912797
"18",24.1891125667442
"19",23.1241191783535
"20",22.1434457236211
"21",21.2370408972773
"22",20.3964522628358
"23",19.614512186758
"24",18.8850962534458
"25",18.2029351498412
"26",17.563466545835
"27",16.9627172731202
"28",16.397208724218
"29",15.8638802379699
"30",15.3600265553697
"31",14.8832463831001
"32",14.4313998005197
"33",14.0025727631315
"34",13.5950473427175
"35",13.2072766369134
"36",12.837863504141
"37",12.4855424514423
"38",12.1491641358323
"39",11.8276820437368
"40",11.5201409948688
"41",11.2256671816678
"42",10.9434595070577
"43",10.6727820246767
"44",10.4129573191188
"45",10.1633606907933
"46",9.92341503206936
"47",9.69258629944024
"48",9.470379501304
"49",9.25633513324637
"50",9.05002600290553
"51",8.85105439499823
"52",8.65904953419517
"53",8.47366530950448
"54",8.29457822885315
"55",8.12148557681195
"56",7.95410375201892
"57",7.79216676392988
"58",7.6354248711477
"59",7.48364334582862
"60",7.33660135059261
"61",7.1940909160262
"62",7.05591600829988
"63",6.92189167766304
"64",6.79184327965676
"65",6.66560576182083
"66",6.54302300948805
"67",6.42394724497166
"68",6.30823847507666
"69",6.19576398241331
"70",6.08639785647252
"71",5.98002056084764
"72",5.87651853336077
"73",5.77578381618333
"74",5.67771371333331
"75",5.58221047319215
"76",5.48918099391486
"77",5.39853654981321
"78",5.31019253697501
"79",5.22406823654657
"80",5.14008659425154
"81",5.05817401485121
"82",4.97826017036838
"83",4.90027782100312
"84",4.82416264776365
"85",4.74985309592115
"86",4.67729022847466
"87",4.6064175888818
"88",4.53718107237436
"89",4.46952880523433
"90",4.40341103145834
"91",4.33878000628461
"92",4.27558989609975
"93",4.21379668428104
"94",4.15335808256527
"95",4.09423344756715
"96",4.03638370209987
"97",3.97977126097672
"98",3.92435996099748
"99",3.87011499484538
"100",3.81700284864096
"101",3.76499124291798
"102",3.71404907680358
"103",3.6641463752007
"104",3.61525423878546
"105",3.56734479664514
"106",3.52039116139509
"107",3.47436738662394
"108",3.42924842652686
"109",3.38501009759649
"110",3.34162904224979
"111",3.29908269427719
"112",3.25734924600843
"113",3.21640761709584
"114",3.1762374248229
"115",3.13681895585151
"116",3.0981331393273
"117",3.06016152126709
"118",3.02288624015778
"119",2.98629000370035
"120",2.9503560666364
"121",2.9150682095991
"122",2.88041071893362
"123",2.84636836743551
"124",2.81292639595868
"125",2.78007049584758
"126",2.74778679215061
"127",2.71606182757479
"128",2.6848825471435
"129",2.65423628352185
"130",2.62411074297596
"131",2.59449399193432
"132",2.5653744441216
"133",2.53674084823651
"134",2.50858227614705
"135",2.48088811157821
"136",2.4536480392681
"137",2.42685203457029
"138",2.40049035348094
"139",2.37455352307078
"140",2.34903233230285
"141",2.32391782321805
"142",2.29920128247142
"143",2.27487423320306
"144",2.25092842722839
"145",2.22735583753318
"146",2.2041486510597
"147",2.18129926177088
"148",2.15880026398004
"149",2.13664444593461
"150",2.11482478364244
"151",2.09333443493033
"152",2.07216673372447
"153",2.0513151845434
"154",2.03077345719424
"155",2.01053538166361
"156",1.99059494319488
"157",1.97094627754408
"158",1.95158366640676
"159",1.93250153300883
"160",1.91369443785465
"161",1.89515707462564
"162",1.87688426622359
"163",1.85887096095248
"164",1.84111222883344
"165",1.82360325804732
"166",1.80633935149993
"167",1.78931592350491
"168",1.77252849657967
"169",1.75597269835003
"170",1.73964425855905
"171",1.72353900617637
"172",1.70765286660377
"173",1.69198185897361
"174",1.67652209353636
"175",1.66126976913385
"176",1.6462211707552
"177",1.63137266717199
"178",1.61672070865002
"179",1.60226182473457
"180",1.58799262210653
"181",1.57390978250687
"182",1.56001006072673
"183",1.54629028266097
"184",1.53274734342269
"185",1.5193782055166
"186",1.50617989706916
"187",1.4931495101134
"188",1.4802841989264
"189",1.46758117841779
"190",1.45503772256722
"191",1.44265116290927
"192",1.430418887064
"193",1.41833833731166
"194",1.40640700921002
"195",1.39462245025278
"196",1.38298225856769
"197",1.37148408165312
"198",1.36012561515159
"199",1.34890460165921
"200",1.33781882956962
"201",1.32686613195152
"202",1.31604438545837
"203",1.30535150926951
"204",1.29478546406144
"205",1.28434425100828
"206",1.27402591081066
"207",1.26382852275183
"208",1.25375020378034
"209",1.24378910761827
"210",1.23394342389433
"211",1.22421137730089
"212",1.21459122677429
"213",1.20508126469767
"214",1.19567981612554
"215",1.18638523802949
"216",1.17719591856435
"217",1.16811027635415
"218",1.15912675979727
"219",1.15024384639016
"220",1.14146004206918
"221",1.1327738805698
"222",1.12418392280283
"223",1.11568875624704
"224",1.1072869943577
"225",1.09897727599059
"226",1.090758264841
"227",1.08262864889721
"228",1.07458713990818
"229",1.06663247286483
"230",1.05876340549465
"231",1.05097871776915
"232",1.04327721142394
"233",1.03565770949077
"234",1.02811905584158
"235",1.02066011474382
"236",1.01327977042698
"237",1.00597692665995
"238",0.998750506338778
"239",0.991599451084709
"240",0.984522720852091
"241",0.977519293545909
"242",0.97058816464867
"243",0.963728346856384
"244",0.95693886972338
"245",0.950218779315708
"246",0.943567137872888
"247",0.936983023477798
"248",0.930465529734429
"249",0.924013765453346
"250",0.917626854344601
"251",0.911303934717922
"252",0.905044159189958
"253",0.898846694398416
"254",0.892710720722873
"255",0.886635432012118
"256",0.880620035317818
"257",0.874663750634342
"258",0.868765810644627
"259",0.862925460471846
"260",0.85714195743679
"261",0.851414570820792
"262",0.845742581634033
"263",0.840125282389124
"264",0.83456197687978
"265",0.829051979964503
"266",0.823594617355109
"267",0.81818922540999
"268",0.812835150931985
"269",0.807531750970747
"270",0.80227839262948
"271",0.797074452875946
"272",0.791919318357639
"273",0.786812385220999
"274",0.781753058934577
"275",0.776740754116071
"276",0.771774894363094
"277",0.766854912087623
"278",0.761980248354007
"279",0.75715035272047
"280",0.752364683083997
"281",0.747622705528545
"282",0.742923894176489
"283",0.738267731043209
"284",0.733653705894761
"285",0.729081316108556
"286",0.724550066536959
"287",0.720059469373749
"288",0.715609044023376
"289",0.711198316972937
"290",0.706826821666803
"291",0.702494098383859
"292",0.698199694117257
"293",0.69394316245666
"294",0.689724063472891
"295",0.685541963604942
"296",0.681396435549293
"297",0.677287058151466
"298",0.673213416299797
"299",0.669175100821331
"300",0.665171708379832
"301",0.661202841375833
"302",0.657268107848682
"303",0.653367121380556
"304",0.649499501002371
"305",0.645664871101568
"306",0.641862861331721
"307",0.638093106523928
"308",0.63435524659994
"309",0.630648926487003
"310",0.626973796034356
"311",0.623329509931357
"312",0.619715727627211
"313",0.616132113252242
"314",0.612578335540691
"315",0.609054067755001
"316",0.605558987611564
"317",0.602092777207871
"318",0.598655122951085
"319",0.595245715487941
"320",0.591864249636003
"321",0.588510424316212
"322",0.585183942486712
"323",0.58188451107792
"324",0.578611840928814
"325",0.575365646724425
"326",0.572145646934481
"327",0.568951563753212
"328",0.565783123040255
"329",0.562640054262667
"330",0.559522090438007
"331",0.556428968078465
