"","x"
"1",128.307575313548
"2",107.256336297166
"3",91.5734930614735
"4",79.497857104087
"5",69.9516423545298
"6",62.2410318831793
"7",55.9006703174743
"8",50.6076472023399
"9",46.1313923238715
"10",42.3031995286169
"11",38.9969958480329
"12",36.1168168229569
"13",33.5884220126882
"14",31.3535449086667
"15",29.3658643053389
"16",27.5881274285856
"17",25.990060086671
"18",24.5468249104916
"19",23.2378678911981
"20",22.0460443307695
"21",20.9569487348831
"22",19.9583955160757
"23",19.0400125631831
"24",18.1929202202932
"25",17.4094755638998
"26",16.6830670801582
"27",16.0079485896661
"28",15.3791039890463
"29",14.7921363777208
"30",14.2431766211972
"31",13.7288075125291
"32",13.2460005322687
"33",12.7920628459248
"34",12.3645926681317
"35",11.9614415017243
"36",11.5806820549626
"37",11.220580871364
"38",10.8795748889221
"39",10.5562512901134
"40",10.2493301194562
"41",9.95764923790684
"42",9.68015125795788
"43",9.4158721637159
"44",9.16393136940075
"45",8.92352300989868
"46",8.69390828999634
"47",8.47440874612019
"48",8.26440029691451
"49",8.06330797768805
"50",7.87060126934748
"51",7.68578994547676
"52",7.50842037216848
"53",7.33807220443198
"54",7.17435543079033
"55",7.01690772427705
"56",6.8653920636499
"57",6.71949459341727
"58",6.57892269535455
"59",6.44340324768551
"60",6.31268105110677
"61",6.18651740341936
"62",6.06468880676281
"63",5.94698579337725
"64",5.83321185749221
"65",5.72318248239416
"66",5.61672425299044
"67",5.51367404529089
"68",5.41387828519339
"69",5.31719226980452
"70",5.22347954526745
"71",5.13261133572139
"72",5.04446601858994
"73",4.95892864190211
"74",4.87589047979671
"75",4.79524862275635
"76",4.71690559946794
"77",4.64076902751787
"78",4.56675129040659
"79",4.49476923861391
"80",4.42474391266573
"81",4.35660028634904
"82",4.29026702839762
"83",4.22567628112747
"84",4.16276345464183
"85",4.10146703535214
"86",4.04172840767436
"87",3.98349168786251
"88",3.92670356903314
"89",3.87131317651735
"90",3.81727193275198
"91",3.76453343098904
"92",3.71305331716412
"93",3.66278917931947
"94",3.61370044402825
"95",3.56574827931161
"96",3.51889550358236
"97",3.47310650018592
"98",3.42834713714447
"99",3.38458469174074
"100",3.34178777960689
"101",3.29992628800987
"102",3.25897131304833
"103",3.21889510049808
"104",3.17967099006289
"105",3.14127336280584
"106",3.10367759155288
"107",3.06685999407585
"108",3.03079778887631
"109",2.99546905340413
"110",2.96085268455726
"111",2.92692836131949
"112",2.89367650940347
"113",2.8610782677755
"114",2.82911545694691
"115",2.79777054892532
"116",2.76702663872562
"117",2.73686741734806
"118",2.70727714613646
"119",2.6782406324357
"120",2.64974320647283
"121",2.62177069939122
"122",2.59430942237154
"123",2.56734614677806
"124",2.54086808527215
"125",2.51486287383903
"126",2.48931855467697
"127",2.46422355990141
"128",2.43956669601936
"129",2.41533712913235
"130",2.39152437082843
"131",2.36811826472667
"132",2.34510897363909
"133",2.32248696731784
"134",2.30024301075663
"135",2.27836815301783
"136",2.25685371655799
"137",2.2356912870262
"138",2.21487270351123
"139",2.19439004921483
"140",2.17423564252964
"141",2.15440202850163
"142",2.134881970658
"143",2.1156684431825
"144",2.09675462342124
"145",2.07813388470293
"146",2.05979978945834
"147",2.04174608262467
"148",2.02396668532128
"149",2.00645568878387
"150",1.98920734854505
"151",1.9722160788497
"152",1.9554764472943
"153",1.93898316967983
"154",1.92273110506853
"155",1.90671525103512
"156",1.89093073910379
"157",1.87537283036256
"158",1.860036911247
"159",1.84491848948594
"160",1.83001319020187
"161",1.81531675215928
"162",1.80082502415454
"163",1.78653396154108
"164",1.77243962288408
"165",1.75853816673917
"166",1.74482584854971
"167",1.7312990176578
"168",1.71795411442402
"169",1.70478766745158
"170",1.69179629091033
"171",1.67897668195654
"172",1.66632561824461
"173",1.65383995552684
"174",1.64151662533759
"175",1.6293526327587
"176",1.61734505426251
"177",1.60549103562973
"178",1.59378778993891
"179",1.58223259562482
"180",1.57082279460295
"181",1.55955579045761
"182",1.54842904669102
"183",1.53744008503119
"184",1.52658648379619
"185",1.51586587631268
"186",1.50527594938665
